timestamp,task_id,num_vms,cpu_req,mem_req,chosen_hw_type,accepted,energy_cost
487,8391,11,7,6.55021,2,1,0.0014968
488,8132,6,14,7.1324,3,1,0.000792642
488,8399,6,5,5.34089,2,1,0.00150083
488,8414,4,8,7.64659,4,1,0.000786375
488,8401,2,5,5.1111,4,1,0.000786373
488,8134,4,12,5.90959,2,1,0.00150111
488,8416,1,8,4.0652,2,1,0.00149489
488,8403,1,5,4.56641,4,1,0.000786373
488,8136,4,11,5.45914,2,1,0.00150111
488,8418,1,5,4.62672,4,1,0.000786375
488,8405,3,5,4.54893,2,1,0.00150083
488,8420,11,7,6.55021,2,1,0.00149489
488,8138,8,16,7.80892,3,1,0.000792642
488,8407,9,6,6.05173,2,1,0.00150083
488,8140,3,7,6.54285,4,1,0.000786353
488,8409,3,6,6.45056,4,1,0.000786373
488,8142,2,9,4.51916,2,1,0.00150111
488,8144,16,8,7.9957,2,1,0.00150111
489,8426,6,14,7.1324,2,1,0.0014989
489,8153,4,8,7.64659,4,1,0.000787959
489,8417,3,7,6.54285,4,1,0.000787979
489,8428,2,5,5.1111,4,1,0.000787981
489,8419,3,5,4.54893,3,1,0.000796213
489,8155,6,5,5.34089,3,1,0.000794331
489,8430,4,12,5.90959,2,1,0.0014989
489,8421,16,8,7.9957,2,1,0.00150487
489,8157,8,16,7.80892,3,1,0.000794331
489,8432,4,11,5.45914,2,1,0.0014989
489,8159,1,5,4.62672,4,1,0.000787959
489,8434,1,5,4.56641,4,1,0.000787981
489,8436,1,8,4.0652,3,1,0.000795393
489,8438,2,9,4.51916,3,1,0.000795393
489,8440,9,6,6.05173,3,1,0.000795393
489,8442,3,6,6.45056,4,1,0.000787981
489,8444,11,7,6.55021,2,1,0.0014989
490,8456,3,7,6.54285,4,1,0.000789586
490,8165,6,14,7.1324,2,1,0.00150914
490,8426,4,8,7.64659,4,1,0.000789584
490,8167,6,5,5.34089,3,1,0.000796022
490,8458,9,6,6.05173,3,1,0.000797101
490,8428,4,12,5.90959,3,1,0.000797932
490,8169,2,5,5.1111,4,1,0.000789564
490,8460,11,7,6.55021,2,1,0.00150293
490,8430,4,11,5.45914,3,1,0.000797932
490,8171,8,16,7.80892,2,1,0.00150914
490,8432,1,8,4.0652,3,1,0.000797932
490,8173,1,5,4.56641,4,1,0.000789564
490,8434,1,5,4.62672,4,1,0.000789584
490,8175,3,5,4.54893,3,1,0.000796022
490,8436,2,9,4.51916,3,1,0.000797932
490,8177,16,8,7.9957,3,1,0.000796022
490,8179,3,6,6.45056,4,1,0.000789564
491,8189,4,12,5.90959,2,1,0.00151316
491,8444,6,14,7.1324,3,1,0.000799652
491,8465,4,8,7.64659,4,1,0.000791191
491,8191,4,11,5.45914,3,1,0.000797716
491,8467,1,8,4.0652,3,1,0.000798808
491,8446,6,5,5.34089,2,1,0.00151295
491,8193,3,7,6.54285,4,1,0.000791169
491,8469,1,5,4.62672,4,1,0.000791191
491,8448,2,5,5.1111,4,1,0.000791189
491,8195,2,9,4.51916,2,1,0.00151316
491,8471,11,7,6.55021,3,1,0.000798808
491,8450,8,16,7.80892,2,1,0.00151295
491,8197,9,6,6.05173,3,1,0.000797716
491,8452,1,5,4.56641,4,1,0.000791189
491,8454,3,5,4.54893,3,1,0.000799652
491,8456,16,8,7.9957,3,1,0.000799652
491,8458,3,6,6.45056,4,1,0.000791189
492,8204,4,8,7.64659,4,1,0.000792774
492,8477,6,14,7.1324,2,1,0.00151097
492,8468,3,7,6.54285,4,1,0.000792795
492,8206,6,5,5.34089,2,1,0.00151718
492,8479,2,5,5.1111,4,1,0.000792797
492,8470,3,5,4.54893,2,1,0.00151699
492,8208,8,16,7.80892,2,1,0.00151718
492,8481,4,12,5.90959,3,1,0.000800518
492,8472,16,8,7.9957,2,1,0.00151699
492,8210,1,5,4.62672,4,1,0.000792774
492,8483,4,11,5.45914,3,1,0.000800518
492,8212,11,7,6.55021,3,1,0.000799412
492,8485,1,5,4.56641,4,1,0.000792797
492,8487,1,8,4.0652,2,1,0.00151097
492,8489,2,9,4.51916,3,1,0.000800518
492,8491,9,6,6.05173,2,1,0.00151097
492,8493,3,6,6.45056,4,1,0.000792797
493,8504,6,14,7.1324,3,1,0.00080223
493,8219,6,5,5.34089,3,1,0.000801109
493,8477,4,8,7.64659,4,1,0.0007944
493,8506,8,16,7.80892,2,1,0.001515
493,8479,4,12,5.90959,3,1,0.000803101
493,8221,2,5,5.1111,4,1,0.000794379
493,8508,3,7,6.54285,4,1,0.000794402
493,8481,4,11,5.45914,3,1,0.000803101
493,8223,1,5,4.56641,4,1,0.000794379
493,8510,2,9,4.51916,3,1,0.00080223
493,8483,1,8,4.0652,3,1,0.000803101
493,8225,3,5,4.54893,3,1,0.000801109
493,8512,16,8,7.9957,3,1,0.00080223
493,8485,1,5,4.62672,4,1,0.0007944
493,8227,3,6,6.45056,4,1,0.000794379
493,8487,9,6,6.05173,3,1,0.000803101
493,8229,11,7,6.55021,3,1,0.000801109
494,8519,4,8,7.64659,4,1,0.000796008
494,8237,4,12,5.90959,2,1,0.00152523
494,8495,6,14,7.1324,2,1,0.00152508
494,8521,6,5,5.34089,2,1,0.00151903
494,8239,4,11,5.45914,2,1,0.00152523
494,8497,2,5,5.1111,4,1,0.000796005
494,8523,3,5,4.54893,2,1,0.00151903
494,8241,3,7,6.54285,4,1,0.000795985
494,8499,8,16,7.80892,3,1,0.000804828
494,8525,1,5,4.62672,4,1,0.000796008
494,8243,2,9,4.51916,3,1,0.000802808
494,8501,1,5,4.56641,4,1,0.000796005
494,8527,11,7,6.55021,3,1,0.000803945
494,8503,1,8,4.0652,2,1,0.00152508
494,8505,16,8,7.9957,2,1,0.00152508
494,8507,9,6,6.05173,3,1,0.000804828
494,8509,3,6,6.45056,4,1,0.000796005
495,8534,2,5,5.1111,4,1,0.000797613
495,8519,3,7,6.54285,4,1,0.000797611
495,8249,6,14,7.1324,3,1,0.000804508
495,8536,4,12,5.90959,2,1,0.00152306
495,8521,3,5,4.54893,3,1,0.000806558
495,8251,4,8,7.64659,4,1,0.00079759
495,8523,11,7,6.55021,3,1,0.000806558
495,8538,4,11,5.45914,2,1,0.00152306
495,8253,6,5,5.34089,2,1,0.00152925
495,8540,1,5,4.56641,4,1,0.000797613
495,8255,8,16,7.80892,2,1,0.00152925
495,8542,2,9,4.51916,3,1,0.000805662
495,8257,1,8,4.0652,3,1,0.000804508
495,8544,9,6,6.05173,3,1,0.000805662
495,8259,1,5,4.62672,4,1,0.00079759
495,8546,3,6,6.45056,4,1,0.000797613
495,8261,16,8,7.9957,3,1,0.000804508
496,8528,4,8,7.64659,4,1,0.000799216
496,8555,6,5,5.34089,2,1,0.00152709
496,8270,6,14,7.1324,2,1,0.00153328
496,8530,3,5,4.54893,2,1,0.00153318
496,8272,2,5,5.1111,4,1,0.000799195
496,8557,3,7,6.54285,4,1,0.000799218
496,8532,1,5,4.62672,4,1,0.000799216
496,8559,16,8,7.9957,3,1,0.00080738
496,8274,4,12,5.90959,3,1,0.000806211
496,8534,11,7,6.55021,2,1,0.00153318
496,8276,4,11,5.45914,3,1,0.000806211
496,8278,8,16,7.80892,2,1,0.00153328
496,8280,1,5,4.56641,4,1,0.000799195
496,8282,1,8,4.0652,3,1,0.000806211
496,8284,2,9,4.51916,3,1,0.000806211
496,8286,9,6,6.05173,3,1,0.000806211
496,8288,3,6,6.45056,4,1,0.000799195
497,8300,6,14,7.1324,3,1,0.000807918
497,8540,2,5,5.1111,4,1,0.000800821
497,8564,4,8,7.64659,4,1,0.000800824
497,8302,8,16,7.80892,2,1,0.00153731
497,8566,6,5,5.34089,2,1,0.00153112
497,8542,4,12,5.90959,3,1,0.000810021
497,8304,3,7,6.54285,4,1,0.0008008
497,8568,3,5,4.54893,2,1,0.00153112
497,8544,4,11,5.45914,3,1,0.000810021
497,8306,16,8,7.9957,3,1,0.000807918
497,8570,1,5,4.62672,4,1,0.000800824
497,8546,1,5,4.56641,4,1,0.000800821
497,8308,9,6,6.05173,2,1,0.00153731
497,8548,1,8,4.0652,2,1,0.00153723
497,8550,2,9,4.51916,2,1,0.00153723
497,8552,3,6,6.45056,4,1,0.000800821
497,8554,11,7,6.55021,3,1,0.000810021
498,8315,4,8,7.64659,4,1,0.000802405
498,8564,6,5,5.34089,2,1,0.00154129
498,8576,6,14,7.1324,2,1,0.00153516
498,8317,1,8,4.0652,3,1,0.000809628
498,8578,2,5,5.1111,4,1,0.000802429
498,8566,3,7,6.54285,4,1,0.000802426
498,8319,1,5,4.62672,4,1,0.000802405
498,8568,3,5,4.54893,2,1,0.00154129
498,8580,4,12,5.90959,3,1,0.000810819
498,8321,9,6,6.05173,3,1,0.000809628
498,8582,4,11,5.45914,2,1,0.00153516
498,8323,11,7,6.55021,2,1,0.00154134
498,8584,8,16,7.80892,3,1,0.000810819
498,8586,1,5,4.56641,4,1,0.000802429
498,8588,2,9,4.51916,2,1,0.00153516
498,8590,16,8,7.9957,2,1,0.00153516
498,8592,3,6,6.45056,4,1,0.000802429
499,8330,6,14,7.1324,3,1,0.000811338
499,8332,4,8,7.64659,4,1,0.000804011
499,8334,6,5,5.34089,2,1,0.00154538
499,8336,2,5,5.1111,4,1,0.000804011
499,8338,4,12,5.90959,3,1,0.000811338
499,8340,4,11,5.45914,2,1,0.00154538
499,8342,8,16,7.80892,3,1,0.000811338
499,8344,3,7,6.54285,4,1,0.000804011
499,8346,1,5,4.56641,4,1,0.000804011
499,8348,1,8,4.0652,2,1,0.00154538
499,8350,3,5,4.54893,2,1,0.00154538
499,8352,1,5,4.62672,4,1,0.000804011
499,8354,2,9,4.51916,2,1,0.00154538
499,8356,16,8,7.9957,2,1,0.00154538
499,8358,9,6,6.05173,3,1,0.000811338
499,8360,3,6,6.45056,4,1,0.000804011
499,8362,11,7,6.55021,3,1,0.000811338
500,8381,6,14,7.1324,2,1,0.00154942
500,8383,4,8,7.64659,4,1,0.000805616
500,8385,6,5,5.34089,2,1,0.00154942
500,8387,2,5,5.1111,4,1,0.000805616
500,8389,4,12,5.90959,2,1,0.00154942
500,8391,4,11,5.45914,2,1,0.00154942
500,8393,8,16,7.80892,2,1,0.00154942
500,8395,3,7,6.54285,4,1,0.000805616
500,8397,1,5,4.56641,4,1,0.000805616
500,8399,1,8,4.0652,2,1,0.00154942
500,8401,3,5,4.54893,2,1,0.00154942
500,8403,1,5,4.62672,4,1,0.000805616
500,8405,2,9,4.51916,2,1,0.00154942
500,8407,16,8,7.9957,2,1,0.00154942
500,8409,9,6,6.05173,2,1,0.00154942
500,8411,3,6,6.45056,4,1,0.000805616
500,8413,11,7,6.55021,2,1,0.00154942
501,8432,6,14,7.1324,2,1,0.00155347
501,8434,4,8,7.64659,4,1,0.000807221
501,8436,6,5,5.34089,2,1,0.00155347
501,8438,2,5,5.1111,4,1,0.000807221
501,8440,4,12,5.90959,2,1,0.00155347
501,8442,4,11,5.45914,2,1,0.00155347
501,8444,8,16,7.80892,2,1,0.00155347
501,8446,3,7,6.54285,4,1,0.000807221
501,8448,1,5,4.56641,4,1,0.000807221
501,8450,1,8,4.0652,2,1,0.00155347
501,8452,3,5,4.54893,2,1,0.00155347
501,8454,1,5,4.62672,4,1,0.000807221
501,8456,2,9,4.51916,2,1,0.00155347
501,8458,16,8,7.9957,2,1,0.00155347
501,8460,9,6,6.05173,2,1,0.00155347
501,8462,3,6,6.45056,4,1,0.000807221
501,8464,11,7,6.55021,2,1,0.00155347
502,8483,6,14,7.1324,2,1,0.00155754
502,8485,4,8,7.64659,4,1,0.000808826
502,8487,6,5,5.34089,2,1,0.00155754
502,8489,2,5,5.1111,4,1,0.000808826
502,8491,4,12,5.90959,2,1,0.00155754
502,8493,4,11,5.45914,2,1,0.00155754
502,8495,8,16,7.80892,2,1,0.00155754
502,8497,3,7,6.54285,4,1,0.000808826
502,8499,1,5,4.56641,4,1,0.000808826
502,8501,1,8,4.0652,3,1,0.00081649
502,8503,3,5,4.54893,3,1,0.00081649
502,8505,1,5,4.62672,4,1,0.000808826
502,8507,2,9,4.51916,3,1,0.00081649
502,8509,16,8,7.9957,3,1,0.00081649
502,8511,9,6,6.05173,2,1,0.00155754
502,8513,3,6,6.45056,4,1,0.000808826
502,8515,11,7,6.55021,2,1,0.00155754
503,8534,6,14,7.1324,3,1,0.00081821
503,8536,4,8,7.64659,4,1,0.000810431
503,8538,6,5,5.34089,2,1,0.00156161
503,8540,2,5,5.1111,4,1,0.000810431
503,8542,4,12,5.90959,2,1,0.00156161
503,8544,4,11,5.45914,3,1,0.00081821
503,8546,8,16,7.80892,2,1,0.00156161
503,8548,3,7,6.54285,4,1,0.000810431
503,8550,1,5,4.56641,4,1,0.000810431
503,8552,1,8,4.0652,3,1,0.00081821
503,8554,3,5,4.54893,3,1,0.00081821
503,8556,1,5,4.62672,4,1,0.000810431
503,8558,2,9,4.51916,3,1,0.00081821
503,8560,16,8,7.9957,3,1,0.00081821
503,8562,9,6,6.05173,2,1,0.00156161
503,8564,3,6,6.45056,4,1,0.000810431
503,8566,11,7,6.55021,3,1,0.00081821
504,8573,3,7,6.54285,4,1,0.000812058
504,8585,6,14,7.1324,2,1,0.0015657
504,8575,1,5,4.62672,4,1,0.000812058
504,8587,4,8,7.64659,4,1,0.000812036
504,8589,6,5,5.34089,3,1,0.000819937
504,8591,2,5,5.1111,4,1,0.000812036
504,8593,4,12,5.90959,3,1,0.000819937
504,8595,4,11,5.45914,2,1,0.0015657
504,8597,8,16,7.80892,3,1,0.000819937
504,8599,1,5,4.56641,4,1,0.000812036
504,8601,1,8,4.0652,2,1,0.0015657
504,8603,3,5,4.54893,2,1,0.0015657
504,8605,2,9,4.51916,2,1,0.0015657
504,8607,16,8,7.9957,2,1,0.0015657
504,8609,9,6,6.05173,3,1,0.000819937
504,8611,3,6,6.45056,4,1,0.000812036
504,8613,11,7,6.55021,3,1,0.000819937
505,8630,6,14,7.1324,2,1,0.00156978
505,8579,4,8,7.64659,4,1,0.000813664
505,8632,6,5,5.34089,3,1,0.000821669
505,8581,3,7,6.54285,4,1,0.000813664
505,8634,2,5,5.1111,4,1,0.000813641
505,8583,3,6,6.45056,4,1,0.000813664
505,8636,4,12,5.90959,3,1,0.000821669
505,8638,4,11,5.45914,2,1,0.00156978
505,8640,8,16,7.80892,3,1,0.000821669
505,8642,1,5,4.56641,4,1,0.000813641
505,8644,1,8,4.0652,2,1,0.00156978
505,8646,3,5,4.54893,2,1,0.00156978
505,8648,1,5,4.62672,4,1,0.000813641
505,8650,2,9,4.51916,2,1,0.00156978
505,8652,16,8,7.9957,2,1,0.00156978
505,8654,9,6,6.05173,3,1,0.000821669
505,8656,11,7,6.55021,3,1,0.000821669
506,8672,6,14,7.1324,2,1,0.00157388
506,8588,3,7,6.54285,4,1,0.000815269
506,8603,2,5,5.1111,4,1,0.000815272
506,8674,4,8,7.64659,4,1,0.000815246
506,8590,3,6,6.45056,4,1,0.000815269
506,8605,1,5,4.56641,4,1,0.000815272
506,8676,6,5,5.34089,3,1,0.000823407
506,8678,4,12,5.90959,3,1,0.000823407
506,8680,4,11,5.45914,2,1,0.00157388
506,8682,8,16,7.80892,3,1,0.000823407
506,8684,1,8,4.0652,2,1,0.00157388
506,8686,3,5,4.54893,2,1,0.00157388
506,8688,1,5,4.62672,4,1,0.000815246
506,8690,2,9,4.51916,2,1,0.00157388
506,8692,16,8,7.9957,2,1,0.00157388
506,8694,9,6,6.05173,3,1,0.000823407
506,8696,11,7,6.55021,3,1,0.000823407
507,8711,6,14,7.1324,2,1,0.00157797
507,8609,4,8,7.64659,4,1,0.000816877
507,8594,3,7,6.54285,4,1,0.000816874
507,8713,6,5,5.34089,3,1,0.00082515
507,8611,1,5,4.62672,4,1,0.000816877
507,8715,2,5,5.1111,4,1,0.000816851
507,8717,4,12,5.90959,3,1,0.00082515
507,8719,4,11,5.45914,2,1,0.00157797
507,8721,8,16,7.80892,3,1,0.00082515
507,8723,1,5,4.56641,4,1,0.000816851
507,8725,1,8,4.0652,2,1,0.00157797
507,8727,3,5,4.54893,2,1,0.00157797
507,8729,2,9,4.51916,2,1,0.00157797
507,8731,16,8,7.9957,2,1,0.00157797
507,8733,9,6,6.05173,3,1,0.00082515
507,8735,3,6,6.45056,4,1,0.000816851
507,8737,11,7,6.55021,3,1,0.00082515
508,8615,2,5,5.1111,4,1,0.000818482
508,8753,6,14,7.1324,2,1,0.00158208
508,8597,4,8,7.64659,4,1,0.000818479
508,8755,6,5,5.34089,3,1,0.000826899
508,8617,1,5,4.56641,4,1,0.000818482
508,8599,1,5,4.62672,4,1,0.000818479
508,8757,4,12,5.90959,3,1,0.000826899
508,8619,3,6,6.45056,4,1,0.000818482
508,8601,9,6,6.05173,2,1,0.00158183
508,8759,4,11,5.45914,2,1,0.00158208
508,8761,8,16,7.80892,3,1,0.000826899
508,8763,3,7,6.54285,4,1,0.000818456
508,8765,1,8,4.0652,2,1,0.00158208
508,8767,3,5,4.54893,2,1,0.00158208
508,8769,2,9,4.51916,2,1,0.00158208
508,8771,16,8,7.9957,2,1,0.00158208
508,8773,11,7,6.55021,3,1,0.000826899
509,8606,4,8,7.64659,4,1,0.000820085
509,8786,6,14,7.1324,3,1,0.000828652
509,8624,1,5,4.56641,4,1,0.000820088
509,8608,4,12,5.90959,2,1,0.00158588
509,8626,3,6,6.45056,4,1,0.000820088
509,8788,6,5,5.34089,2,1,0.00158619
509,8610,8,16,7.80892,2,1,0.00158588
509,8790,2,5,5.1111,4,1,0.000820061
509,8612,1,5,4.62672,4,1,0.000820085
509,8792,4,11,5.45914,2,1,0.00158619
509,8614,2,9,4.51916,2,1,0.00158588
509,8794,3,7,6.54285,4,1,0.000820061
509,8616,16,8,7.9957,2,1,0.00158588
509,8796,1,8,4.0652,3,1,0.000828652
509,8618,11,7,6.55021,2,1,0.00158588
509,8798,3,5,4.54893,3,1,0.000828652
509,8800,9,6,6.05173,2,1,0.00158619
510,8630,3,7,6.54285,4,1,0.000821693
510,8810,6,14,7.1324,3,1,0.000830408
510,8627,2,5,5.1111,4,1,0.00082169
510,8812,4,8,7.64659,4,1,0.000821666
510,8629,4,12,5.90959,2,1,0.00158995
510,8814,6,5,5.34089,2,1,0.0015903
510,8631,4,11,5.45914,2,1,0.00158995
510,8816,1,8,4.0652,2,1,0.0015903
510,8633,8,16,7.80892,2,1,0.00158995
510,8818,1,5,4.62672,4,1,0.000821666
510,8635,1,5,4.56641,4,1,0.00082169
510,8820,2,9,4.51916,3,1,0.000830408
510,8637,3,5,4.54893,2,1,0.00158995
510,8822,16,8,7.9957,2,1,0.0015903
510,8639,9,6,6.05173,2,1,0.00158995
510,8641,3,6,6.45056,4,1,0.00082169
510,8643,11,7,6.55021,2,1,0.00158995
511,8654,4,12,5.90959,2,1,0.00159402
511,8831,6,14,7.1324,3,1,0.000832165
511,8633,4,8,7.64659,4,1,0.000823298
511,8656,4,11,5.45914,2,1,0.00159402
511,8833,6,5,5.34089,3,1,0.000832165
511,8635,1,5,4.62672,4,1,0.000823298
511,8658,3,7,6.54285,4,1,0.000823295
511,8637,11,7,6.55021,2,1,0.00158768
511,8835,2,5,5.1111,4,1,0.000823271
511,8660,1,8,4.0652,2,1,0.00159402
511,8837,8,16,7.80892,3,1,0.000832165
511,8662,2,9,4.51916,2,1,0.00159402
511,8839,1,5,4.56641,4,1,0.000823271
511,8664,9,6,6.05173,2,1,0.00159402
511,8841,3,5,4.54893,2,1,0.00159442
511,8843,16,8,7.9957,2,1,0.00159442
511,8845,3,6,6.45056,4,1,0.000823271
512,8642,2,5,5.1111,4,1,0.000824904
512,8672,6,14,7.1324,2,1,0.00159809
512,8855,6,5,5.34089,3,1,0.000833926
512,8674,4,8,7.64659,4,1,0.0008249
512,8644,1,5,4.56641,4,1,0.000824904
512,8857,3,7,6.54285,4,1,0.000824876
512,8676,4,12,5.90959,2,1,0.00159809
512,8646,3,6,6.45056,4,1,0.000824904
512,8859,2,9,4.51916,3,1,0.000833926
512,8678,4,11,5.45914,2,1,0.00159809
512,8648,11,7,6.55021,2,1,0.00159172
512,8861,9,6,6.05173,3,1,0.000833926
512,8680,8,16,7.80892,2,1,0.00159809
512,8682,1,8,4.0652,2,1,0.00159809
512,8684,3,5,4.54893,2,1,0.00159809
512,8686,1,5,4.62672,4,1,0.0008249
512,8688,16,8,7.9957,2,1,0.00159809
513,8699,2,5,5.1111,4,1,0.000826505
513,8867,6,14,7.1324,2,1,0.00160267
513,8654,4,12,5.90959,2,1,0.00159576
513,8701,4,11,5.45914,2,1,0.00160217
513,8656,3,7,6.54285,4,1,0.000826509
513,8869,4,8,7.64659,4,1,0.000826481
513,8703,1,5,4.56641,4,1,0.000826505
513,8658,3,5,4.54893,2,1,0.00159576
513,8871,6,5,5.34089,3,1,0.000835689
513,8705,1,8,4.0652,2,1,0.00160217
513,8660,11,7,6.55021,2,1,0.00159576
513,8873,8,16,7.80892,3,1,0.000835689
513,8707,2,9,4.51916,2,1,0.00160217
513,8875,1,5,4.62672,4,1,0.000826481
513,8709,16,8,7.9957,2,1,0.00160217
513,8877,9,6,6.05173,2,1,0.00160267
513,8711,3,6,6.45056,4,1,0.000826505
514,8720,6,14,7.1324,3,1,0.000839513
514,8666,4,8,7.64659,4,1,0.000828114
514,8885,6,5,5.34089,2,1,0.00160679
514,8722,4,12,5.90959,2,1,0.00160626
514,8887,2,5,5.1111,4,1,0.000828086
514,8668,1,8,4.0652,2,1,0.00159981
514,8724,4,11,5.45914,3,1,0.000839513
514,8670,1,5,4.62672,4,1,0.000828114
514,8889,8,16,7.80892,2,1,0.00160679
514,8726,3,7,6.54285,4,1,0.000828111
514,8672,2,9,4.51916,2,1,0.00159981
514,8891,1,5,4.56641,4,1,0.000828086
514,8674,16,8,7.9957,2,1,0.00159981
514,8728,3,5,4.54893,2,1,0.00160626
514,8893,3,6,6.45056,4,1,0.000828086
514,8676,9,6,6.05173,2,1,0.00159981
514,8730,11,7,6.55021,2,1,0.00160626
515,8900,6,14,7.1324,3,1,0.00083922
515,8684,2,5,5.1111,4,1,0.00082972
515,8738,4,8,7.64659,4,1,0.000829716
515,8902,6,5,5.34089,3,1,0.00083922
515,8686,1,5,4.56641,4,1,0.00082972
515,8740,4,12,5.90959,3,1,0.00084125
515,8904,8,16,7.80892,3,1,0.00083922
515,8688,3,5,4.54893,2,1,0.00160386
515,8742,4,11,5.45914,3,1,0.00084125
515,8906,3,7,6.54285,4,1,0.000829691
515,8690,3,6,6.45056,4,1,0.00082972
515,8744,1,8,4.0652,2,1,0.00161035
515,8908,16,8,7.9957,2,1,0.00161092
515,8746,1,5,4.62672,4,1,0.000829716
515,8910,9,6,6.05173,3,1,0.00083922
515,8748,2,9,4.51916,2,1,0.00161035
515,8750,11,7,6.55021,3,1,0.00084125
516,8759,6,5,5.34089,2,1,0.00161444
516,8696,6,14,7.1324,2,1,0.00160791
516,8918,4,8,7.64659,4,1,0.000831295
516,8761,2,5,5.1111,4,1,0.000831321
516,8698,4,12,5.90959,2,1,0.00160791
516,8920,1,8,4.0652,2,1,0.00161505
516,8763,1,5,4.56641,4,1,0.000831321
516,8700,4,11,5.45914,2,1,0.00160791
516,8922,1,5,4.62672,4,1,0.000831295
516,8765,2,9,4.51916,2,1,0.00161444
516,8702,8,16,7.80892,2,1,0.00160791
516,8924,9,6,6.05173,2,1,0.00161505
516,8767,3,6,6.45056,4,1,0.000831321
516,8704,3,7,6.54285,4,1,0.000831325
516,8769,11,7,6.55021,2,1,0.00161444
516,8706,3,5,4.54893,2,1,0.00160791
516,8708,16,8,7.9957,2,1,0.00160791
517,8777,6,5,5.34089,3,1,0.000844731
517,8717,4,8,7.64659,4,1,0.00083293
517,8930,6,14,7.1324,3,1,0.000842759
517,8779,3,7,6.54285,4,1,0.000832926
517,8932,2,5,5.1111,4,1,0.0008329
517,8719,3,5,4.54893,2,1,0.00161197
517,8721,1,5,4.62672,4,1,0.00083293
517,8934,4,12,5.90959,2,1,0.00161918
517,8723,16,8,7.9957,2,1,0.00161197
517,8936,4,11,5.45914,3,1,0.000842759
517,8938,8,16,7.80892,2,1,0.00161918
517,8940,1,5,4.56641,4,1,0.0008329
517,8942,1,8,4.0652,3,1,0.000842759
517,8944,2,9,4.51916,3,1,0.000842759
517,8946,9,6,6.05173,3,1,0.000842759
517,8948,3,6,6.45056,4,1,0.0008329
517,8950,11,7,6.55021,3,1,0.000842759
518,8963,3,7,6.54285,4,1,0.000834505
518,8729,2,5,5.1111,4,1,0.000834535
518,8783,6,14,7.1324,3,1,0.000846472
518,8965,9,6,6.05173,2,1,0.00162331
518,8731,4,12,5.90959,2,1,0.00161604
518,8785,4,8,7.64659,4,1,0.000834531
518,8967,11,7,6.55021,3,1,0.000844534
518,8733,4,11,5.45914,2,1,0.00161604
518,8787,6,5,5.34089,2,1,0.00162263
518,8735,1,5,4.56641,4,1,0.000834535
518,8789,8,16,7.80892,2,1,0.00162263
518,8737,1,8,4.0652,2,1,0.00161604
518,8791,3,5,4.54893,3,1,0.000846472
518,8739,2,9,4.51916,2,1,0.00161604
518,8793,1,5,4.62672,4,1,0.000834531
518,8741,3,6,6.45056,4,1,0.000834535
518,8795,16,8,7.9957,3,1,0.000846472
519,8804,2,5,5.1111,4,1,0.000836137
519,8750,6,14,7.1324,2,1,0.0016201
519,8972,4,8,7.64659,4,1,0.00083611
519,8806,4,12,5.90959,2,1,0.00162672
519,8752,6,5,5.34089,2,1,0.0016201
519,8974,1,8,4.0652,2,1,0.00162745
519,8808,4,11,5.45914,3,1,0.000848217
519,8754,8,16,7.80892,2,1,0.0016201
519,8976,1,5,4.62672,4,1,0.00083611
519,8810,1,5,4.56641,4,1,0.000836137
519,8756,3,7,6.54285,4,1,0.00083614
519,8978,9,6,6.05173,2,1,0.00162745
519,8812,2,9,4.51916,3,1,0.000848217
519,8758,3,5,4.54893,2,1,0.0016201
519,8814,3,6,6.45056,4,1,0.000836137
519,8760,16,8,7.9957,2,1,0.0016201
519,8816,11,7,6.55021,2,1,0.00162672
520,8984,6,14,7.1324,2,1,0.00163159
520,8825,6,5,5.34089,2,1,0.00163082
520,8768,4,8,7.64659,4,1,0.000837746
520,8986,2,5,5.1111,4,1,0.000837715
520,8770,4,12,5.90959,2,1,0.00162417
520,8827,3,7,6.54285,4,1,0.000837742
520,8988,8,16,7.80892,2,1,0.00163159
520,8772,4,11,5.45914,2,1,0.00162417
520,8829,1,8,4.0652,2,1,0.00163082
520,8990,1,5,4.56641,4,1,0.000837715
520,8774,1,5,4.62672,4,1,0.000837746
520,8831,9,6,6.05173,2,1,0.00163082
520,8992,3,5,4.54893,2,1,0.00163159
520,8776,2,9,4.51916,2,1,0.00162417
520,8994,16,8,7.9957,2,1,0.00163159
520,8778,11,7,6.55021,2,1,0.00162417
520,8996,3,6,6.45056,4,1,0.000837715
521,8786,6,5,5.34089,2,1,0.00162825
521,8837,6,14,7.1324,2,1,0.00163493
521,9005,4,12,5.90959,2,1,0.00163573
521,8839,4,8,7.64659,4,1,0.000839347
521,8788,2,5,5.1111,4,1,0.000839351
521,9007,3,7,6.54285,4,1,0.000839319
521,8841,4,11,5.45914,2,1,0.00163493
521,8790,1,5,4.56641,4,1,0.000839351
521,9009,1,8,4.0652,2,1,0.00163573
521,8843,8,16,7.80892,2,1,0.00163493
521,8792,3,5,4.54893,2,1,0.00162825
521,9011,9,6,6.05173,2,1,0.00163573
521,8845,1,5,4.62672,4,1,0.000839347
521,8794,3,6,6.45056,4,1,0.000839351
521,9013,11,7,6.55021,2,1,0.00163573
521,8847,2,9,4.51916,2,1,0.00163493
521,8849,16,8,7.9957,2,1,0.00163493
522,8801,6,14,7.1324,2,1,0.00163233
522,9020,4,8,7.64659,4,1,0.000840924
