num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
4,12.000000,5.909588,0.005292,0.000597,497354.000000,3198090.625680,24992.225153,99714.000000,0.001277,2,1
8,16.000000,7.808919,0.005548,0.000616,497226.000000,3198028.154329,24992.068974,99706.000000,0.003406,2,1
3,5.000000,4.548926,0.005578,0.000620,497211.000000,3198014.507550,24992.000740,99703.000000,0.000399,2,1
1,5.000000,4.626716,0.000776,0.000118,499612.000000,3199623.584285,24996.235843,99941.000000,0.000133,4,1
16,8.000000,7.995698,0.005834,0.000660,497083.000000,3197886.576381,24991.361084,99687.000000,0.003406,2,1
2,5.000000,5.111099,0.000796,0.000121,499602.000000,3199613.362087,24996.133621,99939.000000,0.000266,4,1
4,11.000000,5.459138,0.005922,0.000667,497039.000000,3197864.739829,24991.306493,99683.000000,0.001171,2,1
1,5.000000,4.566410,0.000806,0.000122,499597.000000,3199608.795677,24996.087957,99938.000000,0.000133,4,1
1,8.000000,4.065202,0.005938,0.000669,497031.000000,3197860.674627,24991.296330,99682.000000,0.000213,2,1
2,9.000000,4.519162,0.005974,0.000671,497013.000000,3197851.636304,24991.273734,99680.000000,0.000479,2,1
9,6.000000,6.051730,0.006082,0.000688,496959.000000,3197797.170737,24991.001406,99671.000000,0.001437,2,1
3,6.000000,6.450559,0.000842,0.000128,499579.000000,3199589.443999,24995.894440,99935.000000,0.000479,4,1
6,5.000000,5.340891,0.006142,0.000698,496929.000000,3197765.125391,24990.841180,99665.000000,0.000798,2,1
3,7.000000,6.542847,0.000884,0.000134,499558.000000,3199569.815458,24995.698155,99932.000000,0.000559,4,1
16,8.000000,7.995698,0.006398,0.000738,496801.000000,3197637.194222,24990.201524,99649.000000,0.003406,2,1
11,7.000000,6.550209,0.006552,0.000761,496724.000000,3197565.141922,24989.841262,99638.000000,0.002049,2,1
4,8.000000,7.646589,0.000948,0.000144,499526.000000,3199539.229100,24995.392291,99928.000000,0.000852,4,1
