num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
3,7.000000,6.542847,0.005232,0.000646,497384.000000,3197931.987521,24986.712048,99675.000000,0.000559,4,1
8,8.000000,7.995698,0.005360,0.000666,497320.000000,3197868.021937,24986.392220,99667.000000,0.001703,4,1
2,12.000000,5.974332,0.005408,0.000670,497296.000000,3197856.073273,24986.362348,99665.000000,0.000639,4,1
2,5.000000,5.170067,0.005428,0.000673,497286.000000,3197845.733138,24986.258947,99663.000000,0.000266,4,1
2,5.000000,5.133259,0.005448,0.000676,497276.000000,3197835.466620,24986.156282,99661.000000,0.000266,4,1
2,5.000000,5.111099,0.005468,0.000680,497266.000000,3197825.244423,24986.054060,99659.000000,0.000266,4,1
2,11.000000,5.459138,0.005512,0.000683,497244.000000,3197814.326147,24986.026764,99657.000000,0.000585,4,1
1,5.000000,4.566410,0.005522,0.000684,497239.000000,3197809.759737,24985.981100,99656.000000,0.000133,4,1
1,5.000000,4.626716,0.005532,0.000686,497234.000000,3197805.133020,24985.934833,99655.000000,0.000133,4,1
3,6.000000,6.450559,0.005568,0.000692,497216.000000,3197785.781342,24985.741316,99652.000000,0.000479,4,1
3,6.000000,6.106980,0.005604,0.000698,497198.000000,3197767.460403,24985.558107,99649.000000,0.000479,4,1
3,14.000000,7.132397,0.005688,0.000704,497156.000000,3197746.063212,24985.504614,99646.000000,0.001118,4,1
4,8.000000,7.646589,0.005752,0.000714,497124.000000,3197715.476854,24985.198750,99642.000000,0.000852,4,1
4,16.000000,7.808919,0.005880,0.000724,497060.000000,3197684.241179,24985.120661,99638.000000,0.001703,4,1
1,8.000000,4.065202,0.005896,0.000725,497052.000000,3197680.175976,24985.110498,99637.000000,0.000213,4,1
2,5.000000,4.548926,0.005916,0.000728,497042.000000,3197671.078124,24985.065009,99635.000000,0.000266,4,1
1,9.000000,4.519162,0.005934,0.000729,497033.000000,3197666.558962,24985.053711,99634.000000,0.000240,4,1
5,6.000000,6.051730,0.005994,0.000739,497003.000000,3197636.300314,24984.902417,99629.000000,0.000798,4,1
5,7.000000,6.550209,0.006064,0.000749,496968.000000,3197603.549269,24984.738662,99624.000000,0.000931,4,1
2,6.000000,5.600914,0.006088,0.000752,496956.000000,3197592.347440,24984.626644,99622.000000,0.000319,4,1
3,5.000000,5.340891,0.006118,0.000757,496941.000000,3197576.324767,24984.546531,99619.000000,0.000399,4,1
2,12.000000,5.909588,0.006166,0.000761,496917.000000,3197564.505590,24984.516983,99617.000000,0.000639,4,1
3,7.000000,6.542847,0.006208,0.000767,496896.000000,3197544.877050,24984.320697,99614.000000,0.000559,4,1
8,8.000000,7.995698,0.006336,0.000787,496832.000000,3197480.911465,24984.000869,99606.000000,0.001703,4,1
2,12.000000,5.974332,0.006384,0.000791,496808.000000,3197468.962801,24983.970998,99604.000000,0.000639,4,1
2,5.000000,5.170067,0.006404,0.000794,496798.000000,3197458.622667,24983.867596,99602.000000,0.000266,4,1
2,5.000000,5.133259,0.006424,0.000797,496788.000000,3197448.356149,24983.764931,99600.000000,0.000266,4,1
2,5.000000,5.111099,0.006444,0.000801,496778.000000,3197438.133951,24983.662709,99598.000000,0.000266,4,1
2,11.000000,5.459138,0.006488,0.000804,496756.000000,3197427.215675,24983.635413,99596.000000,0.000585,4,1
1,5.000000,4.566410,0.006498,0.000805,496751.000000,3197422.649265,24983.589749,99595.000000,0.000133,4,1
1,5.000000,4.626716,0.006508,0.000807,496746.000000,3197418.022549,24983.543482,99594.000000,0.000133,4,1
3,6.000000,6.450559,0.006544,0.000813,496728.000000,3197398.670871,24983.349965,99591.000000,0.000479,4,1
3,6.000000,6.106980,0.006580,0.000819,496710.000000,3197380.349931,24983.166756,99588.000000,0.000479,4,1
3,14.000000,7.132397,0.006664,0.000825,496668.000000,3197358.952740,24983.113263,99585.000000,0.001118,4,1
4,8.000000,7.646589,0.006728,0.000835,496636.000000,3197328.366383,24982.807399,99581.000000,0.000852,4,1
4,16.000000,7.808919,0.006856,0.000845,496572.000000,3197297.130707,24982.729310,99577.000000,0.001703,4,1
1,8.000000,4.065202,0.006872,0.000846,496564.000000,3197293.065505,24982.719147,99576.000000,0.000213,4,1
2,5.000000,4.548926,0.006892,0.000849,496554.000000,3197283.967652,24982.673658,99574.000000,0.000266,4,1
1,9.000000,4.519162,0.006910,0.000850,496545.000000,3197279.448490,24982.662360,99573.000000,0.000240,4,1
5,6.000000,6.051730,0.006970,0.000860,496515.000000,3197249.189842,24982.511067,99568.000000,0.000798,4,1
5,7.000000,6.550209,0.007040,0.000870,496480.000000,3197216.438797,24982.347312,99563.000000,0.000931,4,1
2,6.000000,5.600914,0.007064,0.000873,496468.000000,3197205.236968,24982.235293,99561.000000,0.000319,4,1
3,5.000000,5.340891,0.007094,0.000878,496453.000000,3197189.214295,24982.155180,99558.000000,0.000399,4,1
2,12.000000,5.909588,0.007142,0.000882,496429.000000,3197177.395119,24982.125632,99556.000000,0.000639,4,1
3,7.000000,6.542847,0.007184,0.000888,496408.000000,3197157.766578,24981.929347,99553.000000,0.000559,4,1
8,8.000000,7.995698,0.007312,0.000908,496344.000000,3197093.800993,24981.609519,99545.000000,0.001703,4,1
2,12.000000,5.974332,0.007360,0.000912,496320.000000,3197081.852329,24981.579647,99543.000000,0.000639,4,1
2,5.000000,5.170067,0.007380,0.000915,496310.000000,3197071.512195,24981.476246,99541.000000,0.000266,4,1
2,5.000000,5.133259,0.007400,0.000918,496300.000000,3197061.245677,24981.373581,99539.000000,0.000266,4,1
2,5.000000,5.111099,0.007420,0.000922,496290.000000,3197051.023480,24981.271359,99537.000000,0.000266,4,1
2,11.000000,5.459138,0.007464,0.000925,496268.000000,3197040.105204,24981.244063,99535.000000,0.000585,4,1
1,5.000000,4.566410,0.007474,0.000926,496263.000000,3197035.538794,24981.198399,99534.000000,0.000133,4,1
1,5.000000,4.626716,0.007484,0.000928,496258.000000,3197030.912077,24981.152132,99533.000000,0.000133,4,1
3,6.000000,6.450559,0.007520,0.000934,496240.000000,3197011.560399,24980.958615,99530.000000,0.000479,4,1
