num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
2,8.000000,7.713378,0.001702,0.000254,499149.000000,3199187.260116,24997.232782,99832.000000,0.000426,2,1
2,7.000000,6.698595,0.001730,0.000258,499135.000000,3199173.862925,24997.214951,99830.000000,0.000373,2,1
2,3.000000,2.670446,0.001742,0.000260,499129.000000,3199168.522034,24997.188247,99828.000000,0.000160,2,1
1,5.000000,4.864382,0.001752,0.000261,499124.000000,3199163.657652,24997.180860,99827.000000,0.000133,2,1
1,4.000000,4.188707,0.001760,0.000263,499120.000000,3199159.468945,24997.174036,99826.000000,0.000106,2,1
2,3.000000,2.670446,0.001772,0.000264,499114.000000,3199154.128054,24997.147332,99824.000000,0.000160,2,1
1,3.000000,2.555549,0.001778,0.000265,499111.000000,3199151.572505,24997.121776,99823.000000,0.000080,2,1
2,4.000000,3.823295,0.001794,0.000268,499103.000000,3199143.925915,24997.045310,99821.000000,0.000213,2,1
2,7.000000,6.698595,0.001822,0.000272,499089.000000,3199130.528725,24997.027479,99819.000000,0.000373,2,1
2,4.000000,3.823295,0.001838,0.000274,499081.000000,3199122.882135,24996.951013,99817.000000,0.000213,2,1
1,4.000000,4.188707,0.001846,0.000275,499077.000000,3199118.693428,24996.944189,99816.000000,0.000106,2,1
2,3.000000,2.670446,0.001858,0.000277,499071.000000,3199113.352537,24996.917485,99814.000000,0.000160,2,1
2,8.000000,7.713378,0.001890,0.000282,499055.000000,3199097.925781,24996.897963,99812.000000,0.000426,2,1
1,5.000000,4.864382,0.001900,0.000283,499050.000000,3199093.061398,24996.890576,99811.000000,0.000133,2,1
2,8.000000,7.713378,0.001932,0.000288,499034.000000,3199077.634642,24996.871053,99809.000000,0.000426,2,1
2,4.000000,3.823295,0.001948,0.000291,499026.000000,3199069.988052,24996.794588,99807.000000,0.000213,2,1
1,3.000000,2.555549,0.001954,0.000291,499023.000000,3199067.432503,24996.769032,99806.000000,0.000080,2,1
1,5.000000,4.864382,0.001964,0.000293,499018.000000,3199062.568121,24996.761645,99805.000000,0.000133,2,1
1,3.000000,2.555549,0.001970,0.000294,499015.000000,3199060.012571,24996.736090,99804.000000,0.000080,2,1
2,7.000000,6.698595,0.001998,0.000298,499001.000000,3199046.615380,24996.718259,99802.000000,0.000373,2,1
1,4.000000,4.188707,0.002006,0.000299,498997.000000,3199042.426674,24996.711435,99801.000000,0.000106,2,1
2,8.000000,7.713378,0.002038,0.000304,498981.000000,3199026.999917,24996.691912,99799.000000,0.000426,2,1
2,7.000000,6.698595,0.002066,0.000308,498967.000000,3199013.602726,24996.674081,99797.000000,0.000373,2,1
2,3.000000,2.670446,0.002078,0.000310,498961.000000,3199008.261835,24996.647377,99795.000000,0.000160,2,1
1,5.000000,4.864382,0.002088,0.000311,498956.000000,3199003.397453,24996.639990,99794.000000,0.000133,2,1
1,4.000000,4.188707,0.002096,0.000313,498952.000000,3198999.208746,24996.633166,99793.000000,0.000106,2,1
2,3.000000,2.670446,0.002108,0.000314,498946.000000,3198993.867855,24996.606462,99791.000000,0.000160,2,1
1,3.000000,2.555549,0.002114,0.000315,498943.000000,3198991.312306,24996.580906,99790.000000,0.000080,2,1
2,4.000000,3.823295,0.002130,0.000318,498935.000000,3198983.665716,24996.504440,99788.000000,0.000213,2,1
2,7.000000,6.698595,0.002158,0.000322,498921.000000,3198970.268526,24996.486609,99786.000000,0.000373,2,1
2,4.000000,3.823295,0.002174,0.000324,498913.000000,3198962.621936,24996.410143,99784.000000,0.000213,2,1
1,4.000000,4.188707,0.002182,0.000325,498909.000000,3198958.433229,24996.403319,99783.000000,0.000106,2,1
2,3.000000,2.670446,0.002194,0.000327,498903.000000,3198953.092338,24996.376615,99781.000000,0.000160,2,1
2,8.000000,7.713378,0.002226,0.000332,498887.000000,3198937.665582,24996.357093,99779.000000,0.000426,2,1
1,5.000000,4.864382,0.002236,0.000333,498882.000000,3198932.801199,24996.349706,99778.000000,0.000133,2,1
2,8.000000,7.713378,0.002268,0.000338,498866.000000,3198917.374443,24996.330183,99776.000000,0.000426,2,1
2,4.000000,3.823295,0.002284,0.000341,498858.000000,3198909.727853,24996.253717,99774.000000,0.000213,2,1
1,3.000000,2.555549,0.002290,0.000342,498855.000000,3198907.172304,24996.228162,99773.000000,0.000080,2,1
1,5.000000,4.864382,0.002300,0.000343,498850.000000,3198902.307921,24996.220775,99772.000000,0.000133,2,1
1,3.000000,2.555549,0.002306,0.000344,498847.000000,3198899.752372,24996.195219,99771.000000,0.000080,2,1
2,7.000000,6.698595,0.002334,0.000348,498833.000000,3198886.355181,24996.177388,99769.000000,0.000373,2,1
1,4.000000,4.188707,0.002342,0.000349,498829.000000,3198882.166474,24996.170565,99768.000000,0.000106,2,1
2,8.000000,7.713378,0.002374,0.000354,498813.000000,3198866.739718,24996.151042,99766.000000,0.000426,2,1
2,7.000000,6.698595,0.002402,0.000358,498799.000000,3198853.342527,24996.133211,99764.000000,0.000373,2,1
2,3.000000,2.670446,0.002414,0.000360,498793.000000,3198848.001636,24996.106507,99762.000000,0.000160,2,1
1,5.000000,4.864382,0.002424,0.000362,498788.000000,3198843.137254,24996.099120,99761.000000,0.000133,2,1
1,4.000000,4.188707,0.002432,0.000363,498784.000000,3198838.948547,24996.092296,99760.000000,0.000106,2,1
2,3.000000,2.670446,0.002444,0.000364,498778.000000,3198833.607656,24996.065591,99758.000000,0.000160,2,1
1,3.000000,2.555549,0.002450,0.000365,498775.000000,3198831.052106,24996.040036,99757.000000,0.000080,2,1
2,4.000000,3.823295,0.002466,0.000368,498767.000000,3198823.405517,24995.963570,99755.000000,0.000213,2,1
2,7.000000,6.698595,0.002494,0.000372,498753.000000,3198810.008326,24995.945739,99753.000000,0.000373,2,1
2,4.000000,3.823295,0.002510,0.000374,498745.000000,3198802.361737,24995.869273,99751.000000,0.000213,2,1
1,4.000000,4.188707,0.002518,0.000376,498741.000000,3198798.173030,24995.862449,99750.000000,0.000106,2,1
2,3.000000,2.670446,0.002530,0.000377,498735.000000,3198792.832139,24995.835745,99748.000000,0.000160,2,1
2,8.000000,7.713378,0.002562,0.000382,498719.000000,3198777.405382,24995.816222,99746.000000,0.000426,2,1
1,5.000000,4.864382,0.002572,0.000384,498714.000000,3198772.541000,24995.808835,99745.000000,0.000133,2,1
2,8.000000,7.713378,0.002604,0.000388,498698.000000,3198757.114243,24995.789313,99743.000000,0.000426,2,1
2,4.000000,3.823295,0.002620,0.000391,498690.000000,3198749.467654,24995.712847,99741.000000,0.000213,2,1
1,3.000000,2.555549,0.002626,0.000392,498687.000000,3198746.912104,24995.687292,99740.000000,0.000080,2,1
1,5.000000,4.864382,0.002636,0.000393,498682.000000,3198742.047722,24995.679905,99739.000000,0.000133,2,1
1,3.000000,2.555549,0.002642,0.000394,498679.000000,3198739.492173,24995.654349,99738.000000,0.000080,2,1
2,7.000000,6.698595,0.002670,0.000398,498665.000000,3198726.094982,24995.636518,99736.000000,0.000373,2,1
1,4.000000,4.188707,0.002678,0.000399,498661.000000,3198721.906275,24995.629694,99735.000000,0.000106,2,1
2,8.000000,7.713378,0.002710,0.000404,498645.000000,3198706.479518,24995.610172,99733.000000,0.000426,2,1
2,7.000000,6.698595,0.002738,0.000408,498631.000000,3198693.082328,24995.592341,99731.000000,0.000373,2,1
