num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
3,6.000000,6.106980,0.017446,0.001485,491277.000000,3195248.459870,24977.842836,0.000000,0.000479,1,1
6,27.000000,7.132397,0.009934,0.001180,495033.000000,3196222.409317,24980.277710,0.000000,0.004311,1,1
4,8.000000,7.646589,0.009998,0.001190,495001.000000,3196191.822959,24979.971846,0.000000,0.000852,1,1
8,31.000000,7.808919,0.010494,0.001210,494753.000000,3196129.351608,24979.815668,0.000000,0.006600,1,1
1,8.000000,4.065202,0.010510,0.001211,494745.000000,3196125.286405,24979.805505,0.000000,0.000213,1,1
3,6.000000,5.646779,0.010546,0.001216,494727.000000,3196108.346069,24979.737271,0.000000,0.000479,1,1
16,16.000000,15.987094,0.011058,0.001296,494471.000000,3195852.552561,24979.097615,0.000000,0.006813,1,1
4,20.000000,5.974332,0.011218,0.001304,494391.000000,3195828.655233,24979.037872,0.000000,0.002129,1,1
2,5.000000,5.170067,0.011238,0.001307,494381.000000,3195818.315099,24978.934470,0.000000,0.000266,1,1
2,5.000000,5.133259,0.011258,0.001310,494371.000000,3195808.048581,24978.831805,0.000000,0.000266,1,1
2,5.000000,5.111099,0.011278,0.001313,494361.000000,3195797.826383,24978.729583,0.000000,0.000266,1,1
4,17.000000,5.459138,0.011414,0.001320,494293.000000,3195775.989832,24978.674992,0.000000,0.001810,1,1
1,5.000000,4.566410,0.011424,0.001321,494288.000000,3195771.423422,24978.629328,0.000000,0.000133,1,1
1,5.000000,4.626716,0.011434,0.001323,494283.000000,3195766.796705,24978.583061,0.000000,0.000133,1,1
3,6.000000,6.450559,0.011470,0.001329,494265.000000,3195747.445027,24978.389544,0.000000,0.000479,1,1
3,6.000000,6.106980,0.011506,0.001335,494247.000000,3195729.124088,24978.206335,0.000000,0.000479,1,1
6,27.000000,7.132397,0.011830,0.001348,494085.000000,3195686.329706,24978.099349,0.000000,0.004311,1,1
4,8.000000,7.646589,0.011894,0.001358,494053.000000,3195655.743348,24977.793485,0.000000,0.000852,1,1
4,17.000000,5.459138,0.012030,0.001364,493985.000000,3195633.906797,24977.738894,0.000000,0.001810,1,1
1,5.000000,4.566410,0.012040,0.001366,493980.000000,3195629.340387,24977.693230,0.000000,0.000133,1,1
1,5.000000,4.626716,0.012050,0.001367,493975.000000,3195624.713670,24977.646962,0.000000,0.000133,1,1
3,6.000000,6.450559,0.012086,0.001373,493957.000000,3195605.361992,24977.453446,0.000000,0.000479,1,1
3,6.000000,6.106980,0.012122,0.001379,493939.000000,3195587.041053,24977.270236,0.000000,0.000479,1,1
6,27.000000,7.132397,0.012446,0.001392,493777.000000,3195544.246671,24977.163250,0.000000,0.004311,1,1
4,8.000000,7.646589,0.012510,0.001402,493745.000000,3195513.660313,24976.857387,0.000000,0.000852,1,1
4,17.000000,5.459138,0.012646,0.001409,493677.000000,3195491.823762,24976.802795,0.000000,0.001810,1,1
1,5.000000,4.566410,0.012656,0.001410,493672.000000,3195487.257352,24976.757131,0.000000,0.000133,1,1
1,5.000000,4.626716,0.012666,0.001412,493667.000000,3195482.630635,24976.710864,0.000000,0.000133,1,1
3,6.000000,6.450559,0.012702,0.001418,493649.000000,3195463.278957,24976.517347,0.000000,0.000479,1,1
3,6.000000,6.106980,0.012738,0.001423,493631.000000,3195444.958018,24976.334138,0.000000,0.000479,1,1
6,27.000000,7.132397,0.013062,0.001437,493469.000000,3195402.163636,24976.227152,0.000000,0.004311,1,1
