timestamp,task_id,num_vms,cpu_req,mem_req,chosen_hw_type,accepted,energy_cost
267,4471,3,6,6.45056,4,1,0.000431334
268,4664,4,8,7.64659,4,1,0.000432942
268,4580,6,14,7.1324,2,1,0.000700714
268,4481,6,5,5.34089,2,1,0.000700837
268,4666,4,11,5.45914,2,1,0.000699184
268,4483,3,7,6.54285,4,1,0.000432941
268,4582,2,5,5.1111,4,1,0.000432921
268,4668,1,8,4.0652,2,1,0.000699184
268,4485,3,5,4.54893,2,1,0.000700837
268,4584,4,12,5.90959,2,1,0.000700714
268,4670,1,5,4.62672,4,1,0.000432942
268,4487,11,7,6.55021,2,1,0.000700837
268,4586,8,16,7.80892,2,1,0.000700714
268,4672,9,6,6.05173,2,1,0.000699184
268,4588,1,5,4.56641,4,1,0.000432921
268,4590,2,9,4.51916,2,1,0.000700714
268,4592,16,8,7.9957,2,1,0.000700714
268,4594,3,6,6.45056,4,1,0.000432921
269,4679,6,14,7.1324,2,1,0.000702359
269,4604,6,5,5.34089,2,1,0.000703911
269,4493,4,8,7.64659,4,1,0.000434549
269,4606,3,7,6.54285,4,1,0.000434528
269,4681,2,5,5.1111,4,1,0.00043455
269,4495,4,11,5.45914,2,1,0.000704022
269,4608,3,5,4.54893,2,1,0.000703911
269,4683,4,12,5.90959,2,1,0.000702359
269,4497,1,8,4.0652,2,1,0.000704022
269,4610,11,7,6.55021,2,1,0.000703911
269,4685,8,16,7.80892,2,1,0.000702359
269,4499,1,5,4.62672,4,1,0.000434549
269,4687,1,5,4.56641,4,1,0.00043455
269,4501,9,6,6.05173,2,1,0.000704022
269,4689,2,9,4.51916,2,1,0.000702359
269,4691,16,8,7.9957,2,1,0.000702359
269,4693,3,6,6.45056,4,1,0.00043455
270,4508,6,14,7.1324,2,1,0.00070721
270,4703,6,5,5.34089,2,1,0.000705541
270,4616,4,8,7.64659,4,1,0.000436136
270,4510,2,5,5.1111,4,1,0.000436157
270,4705,3,7,6.54285,4,1,0.000436158
270,4618,4,11,5.45914,2,1,0.000707112
270,4512,4,12,5.90959,2,1,0.00070721
270,4707,3,5,4.54893,2,1,0.000705541
270,4620,1,8,4.0652,2,1,0.000707112
270,4514,8,16,7.80892,2,1,0.00070721
270,4709,11,7,6.55021,2,1,0.000705541
270,4622,1,5,4.62672,4,1,0.000436136
270,4516,1,5,4.56641,4,1,0.000436157
270,4624,9,6,6.05173,2,1,0.000707112
270,4518,2,9,4.51916,2,1,0.00070721
270,4520,16,8,7.9957,2,1,0.00070721
270,4522,3,6,6.45056,4,1,0.000436157
271,4715,4,8,7.64659,4,1,0.000437765
271,4631,6,14,7.1324,2,1,0.000710315
271,4532,6,5,5.34089,2,1,0.000710405
271,4717,4,11,5.45914,2,1,0.000708727
271,4534,3,7,6.54285,4,1,0.000437765
271,4633,2,5,5.1111,4,1,0.000437743
271,4719,1,8,4.0652,2,1,0.000708727
271,4635,4,12,5.90959,2,1,0.000710315
271,4536,3,5,4.54893,2,1,0.000710405
271,4721,1,5,4.62672,4,1,0.000437765
271,4637,8,16,7.80892,2,1,0.000710315
271,4538,11,7,6.55021,2,1,0.000710405
271,4723,9,6,6.05173,2,1,0.000708727
271,4639,1,5,4.56641,4,1,0.000437743
271,4641,2,9,4.51916,2,1,0.000710315
271,4643,16,8,7.9957,2,1,0.000710315
271,4645,3,6,6.45056,4,1,0.000437743
272,4730,6,14,7.1324,2,1,0.000711915
272,4655,6,5,5.34089,2,1,0.000713526
272,4544,4,8,7.64659,4,1,0.000439372
272,4732,2,5,5.1111,4,1,0.000439373
272,4657,3,7,6.54285,4,1,0.000439351
272,4546,4,11,5.45914,2,1,0.000713603
272,4734,4,12,5.90959,2,1,0.000711915
272,4659,3,5,4.54893,2,1,0.000713526
272,4548,1,8,4.0652,2,1,0.000713603
272,4736,8,16,7.80892,2,1,0.000711915
272,4661,11,7,6.55021,2,1,0.000713526
272,4550,1,5,4.62672,4,1,0.000439372
272,4738,1,5,4.56641,4,1,0.000439373
272,4552,9,6,6.05173,2,1,0.000713603
272,4740,2,9,4.51916,2,1,0.000711915
272,4742,16,8,7.9957,2,1,0.000711915
272,4744,3,6,6.45056,4,1,0.000439373
273,4754,6,5,5.34089,2,1,0.00071511
273,4667,4,8,7.64659,4,1,0.000440958
273,4559,6,14,7.1324,2,1,0.000716804
273,4669,4,11,5.45914,2,1,0.00071674
273,4756,3,7,6.54285,4,1,0.00044098
273,4561,2,5,5.1111,4,1,0.00044098
273,4671,1,8,4.0652,2,1,0.00071674
273,4563,4,12,5.90959,2,1,0.000716804
273,4758,3,5,4.54893,2,1,0.00071511
273,4673,1,5,4.62672,4,1,0.000440958
273,4565,8,16,7.80892,2,1,0.000716804
273,4760,11,7,6.55021,2,1,0.00071511
273,4675,9,6,6.05173,2,1,0.00071674
273,4567,1,5,4.56641,4,1,0.00044098
273,4569,2,9,4.51916,2,1,0.000716804
273,4571,16,8,7.9957,2,1,0.000716804
273,4573,3,6,6.45056,4,1,0.00044098
274,4766,4,8,7.64659,4,1,0.000442588
274,4583,6,5,5.34089,2,1,0.000720012
274,4682,6,14,7.1324,2,1,0.000719956
274,4768,4,11,5.45914,2,1,0.000718308
274,4585,3,7,6.54285,4,1,0.000442588
274,4684,2,5,5.1111,4,1,0.000442566
274,4770,1,8,4.0652,2,1,0.000718308
274,4587,3,5,4.54893,2,1,0.000720012
274,4686,4,12,5.90959,2,1,0.000719956
274,4772,1,5,4.62672,4,1,0.000442588
274,4589,11,7,6.55021,2,1,0.000720012
274,4688,8,16,7.80892,2,1,0.000719956
274,4774,9,6,6.05173,2,1,0.000718308
274,4690,1,5,4.56641,4,1,0.000442566
274,4692,2,9,4.51916,2,1,0.000719956
274,4694,16,8,7.9957,2,1,0.000719956
274,4696,3,6,6.45056,4,1,0.000442566
275,4706,6,5,5.34089,2,1,0.00072318
275,4781,6,14,7.1324,2,1,0.000721509
275,4595,4,8,7.64659,4,1,0.000444195
275,4708,3,7,6.54285,4,1,0.000444173
275,4783,2,5,5.1111,4,1,0.000444195
275,4597,4,11,5.45914,2,1,0.000723223
275,4710,3,5,4.54893,2,1,0.00072318
275,4599,1,8,4.0652,2,1,0.000723223
275,4785,4,12,5.90959,2,1,0.000721509
275,4712,11,7,6.55021,2,1,0.00072318
275,4601,1,5,4.62672,4,1,0.000444195
275,4787,8,16,7.80892,2,1,0.000721509
275,4603,9,6,6.05173,2,1,0.000723223
275,4789,1,5,4.56641,4,1,0.000444195
275,4791,2,9,4.51916,2,1,0.000721509
275,4793,16,8,7.9957,2,1,0.000721509
275,4795,3,6,6.45056,4,1,0.000444195
276,4805,6,5,5.34089,2,1,0.000724717
276,4610,6,14,7.1324,2,1,0.000726437
276,4718,4,8,7.64659,4,1,0.000445781
276,4807,3,7,6.54285,4,1,0.000445803
276,4612,2,5,5.1111,4,1,0.000445803
276,4720,4,11,5.45914,2,1,0.000726407
276,4809,3,5,4.54893,2,1,0.000724717
276,4614,4,12,5.90959,2,1,0.000726437
276,4722,1,8,4.0652,2,1,0.000726407
276,4811,11,7,6.55021,2,1,0.000724717
276,4616,8,16,7.80892,2,1,0.000726437
276,4724,1,5,4.62672,4,1,0.000445781
276,4618,1,5,4.56641,4,1,0.000445803
276,4726,9,6,6.05173,2,1,0.000726407
276,4620,2,9,4.51916,2,1,0.000726437
276,4622,16,8,7.9957,2,1,0.000726437
276,4624,3,6,6.45056,4,1,0.000445803
277,4733,6,14,7.1324,2,1,0.000729636
277,4634,6,5,5.34089,2,1,0.000729658
277,4817,4,8,7.64659,4,1,0.00044741
277,4735,2,5,5.1111,4,1,0.000447388
277,4636,3,7,6.54285,4,1,0.000447411
277,4819,4,11,5.45914,2,1,0.000727929
277,4737,4,12,5.90959,2,1,0.000729636
277,4638,3,5,4.54893,2,1,0.000729658
277,4821,1,8,4.0652,2,1,0.000727929
277,4739,8,16,7.80892,2,1,0.000729636
277,4640,11,7,6.55021,2,1,0.000729658
277,4823,1,5,4.62672,4,1,0.00044741
277,4741,1,5,4.56641,4,1,0.000447388
277,4825,9,6,6.05173,2,1,0.000727929
277,4743,2,9,4.51916,2,1,0.000729636
277,4745,16,8,7.9957,2,1,0.000729636
277,4747,3,6,6.45056,4,1,0.000447388
278,4832,6,14,7.1324,2,1,0.000731143
278,4646,4,8,7.64659,4,1,0.000449018
278,4757,6,5,5.34089,2,1,0.000732872
278,4834,2,5,5.1111,4,1,0.000449017
278,4759,3,7,6.54285,4,1,0.000448996
278,4648,4,11,5.45914,2,1,0.000732882
278,4836,4,12,5.90959,2,1,0.000731143
278,4761,3,5,4.54893,2,1,0.000732872
278,4650,1,8,4.0652,2,1,0.000732882
278,4838,8,16,7.80892,2,1,0.000731143
278,4763,11,7,6.55021,2,1,0.000732872
278,4652,1,5,4.62672,4,1,0.000449018
278,4840,1,5,4.56641,4,1,0.000449017
278,4654,9,6,6.05173,2,1,0.000732882
278,4842,2,9,4.51916,2,1,0.000731143
278,4844,16,8,7.9957,2,1,0.000731143
278,4846,3,6,6.45056,4,1,0.000449017
279,4661,6,14,7.1324,2,1,0.000736109
279,4856,6,5,5.34089,2,1,0.000734364
279,4769,4,8,7.64659,4,1,0.000450603
279,4663,2,5,5.1111,4,1,0.000450626
279,4858,3,7,6.54285,4,1,0.000450625
279,4771,4,11,5.45914,2,1,0.000736112
279,4665,4,12,5.90959,2,1,0.000736109
279,4860,3,5,4.54893,2,1,0.000734364
279,4773,1,8,4.0652,2,1,0.000736112
279,4667,8,16,7.80892,2,1,0.000736109
279,4862,11,7,6.55021,2,1,0.000734364
279,4775,1,5,4.62672,4,1,0.000450603
279,4669,1,5,4.56641,4,1,0.000450626
279,4777,9,6,6.05173,2,1,0.000736112
279,4671,2,9,4.51916,2,1,0.000736109
279,4673,16,8,7.9957,2,1,0.000736109
279,4675,3,6,6.45056,4,1,0.000450626
280,4868,4,8,7.64659,4,1,0.000452232
280,4784,6,14,7.1324,2,1,0.000739355
280,4685,6,5,5.34089,2,1,0.000739343
280,4870,4,11,5.45914,2,1,0.000737588
280,4687,3,7,6.54285,4,1,0.000452234
280,4786,2,5,5.1111,4,1,0.000452211
280,4872,1,8,4.0652,2,1,0.000737588
280,4788,4,12,5.90959,2,1,0.000739355
280,4689,3,5,4.54893,2,1,0.000739343
280,4874,1,5,4.62672,4,1,0.000452232
280,4790,8,16,7.80892,2,1,0.000739355
280,4691,11,7,6.55021,2,1,0.000739343
280,4876,9,6,6.05173,2,1,0.000737588
280,4792,1,5,4.56641,4,1,0.000452211
280,4794,2,9,4.51916,2,1,0.000739355
280,4796,16,8,7.9957,2,1,0.000739355
280,4798,3,6,6.45056,4,1,0.000452211
281,4697,4,8,7.64659,4,1,0.000453841
281,4808,6,5,5.34089,2,1,0.000742604
281,4883,6,14,7.1324,2,1,0.000740815
281,4810,3,7,6.54285,4,1,0.000453818
281,4699,4,11,5.45914,2,1,0.00074258
281,4885,2,5,5.1111,4,1,0.00045384
281,4812,3,5,4.54893,2,1,0.000742604
281,4887,4,12,5.90959,2,1,0.000740815
281,4701,1,8,4.0652,2,1,0.00074258
281,4814,11,7,6.55021,2,1,0.000742604
281,4889,8,16,7.80892,2,1,0.000740815
281,4703,1,5,4.62672,4,1,0.000453841
281,4891,1,5,4.56641,4,1,0.00045384
281,4705,9,6,6.05173,2,1,0.00074258
281,4893,2,9,4.51916,2,1,0.000740815
281,4895,16,8,7.9957,2,1,0.000740815
281,4897,3,6,6.45056,4,1,0.00045384
282,4712,6,14,7.1324,2,1,0.00074582
282,4907,6,5,5.34089,2,1,0.000744049
282,4820,4,8,7.64659,4,1,0.000455426
282,4714,2,5,5.1111,4,1,0.000455449
282,4909,3,7,6.54285,4,1,0.000455447
282,4822,4,11,5.45914,2,1,0.000745857
282,4716,4,12,5.90959,2,1,0.00074582
282,4911,3,5,4.54893,2,1,0.000744049
282,4824,1,8,4.0652,2,1,0.000745857
282,4913,11,7,6.55021,2,1,0.000744049
282,4826,1,5,4.62672,4,1,0.000455426
282,4718,8,16,7.80892,2,1,0.00074582
282,4828,9,6,6.05173,2,1,0.000745857
282,4720,1,5,4.56641,4,1,0.000455449
282,4722,2,9,4.51916,2,1,0.00074582
282,4724,16,8,7.9957,2,1,0.00074582
282,4726,3,6,6.45056,4,1,0.000455449
283,4835,6,14,7.1324,2,1,0.000749112
283,4919,4,8,7.64659,4,1,0.000457055
283,4736,6,5,5.34089,2,1,0.000749066
283,4837,2,5,5.1111,4,1,0.000457033
283,4921,4,11,5.45914,2,1,0.000747286
283,4738,3,7,6.54285,4,1,0.000457057
283,4839,4,12,5.90959,2,1,0.000749112
283,4923,1,8,4.0652,2,1,0.000747286
283,4740,3,5,4.54893,2,1,0.000749066
283,4841,8,16,7.80892,2,1,0.000749112
283,4742,11,7,6.55021,2,1,0.000749066
283,4925,1,5,4.62672,4,1,0.000457055
283,4843,1,5,4.56641,4,1,0.000457033
283,4927,9,6,6.05173,2,1,0.000747286
283,4845,2,9,4.51916,2,1,0.000749112
283,4847,16,8,7.9957,2,1,0.000749112
283,4849,3,6,6.45056,4,1,0.000457033
284,4934,6,14,7.1324,2,1,0.000750526
284,4859,6,5,5.34089,2,1,0.000752374
284,4748,4,8,7.64659,4,1,0.000458664
284,4936,2,5,5.1111,4,1,0.000458662
284,4750,4,11,5.45914,2,1,0.000752316
284,4861,3,7,6.54285,4,1,0.000458641
284,4938,4,12,5.90959,2,1,0.000750526
284,4752,1,8,4.0652,2,1,0.000752316
284,4863,3,5,4.54893,2,1,0.000752374
284,4940,8,16,7.80892,2,1,0.000750526
284,4754,1,5,4.62672,4,1,0.000458664
284,4865,11,7,6.55021,2,1,0.000752374
284,4942,1,5,4.56641,4,1,0.000458662
284,4756,9,6,6.05173,2,1,0.000752316
284,4944,2,9,4.51916,2,1,0.000750526
284,4946,16,8,7.9957,2,1,0.000750526
284,4948,3,6,6.45056,4,1,0.000458662
285,4871,4,8,7.64659,4,1,0.000460248
285,4763,6,14,7.1324,2,1,0.000755569
285,4958,6,5,5.34089,2,1,0.000753773
285,4873,4,11,5.45914,2,1,0.00075564
285,4765,2,5,5.1111,4,1,0.000460272
285,4960,3,7,6.54285,4,1,0.000460269
285,4875,1,8,4.0652,2,1,0.00075564
285,4962,3,5,4.54893,2,1,0.000753773
285,4767,4,12,5.90959,2,1,0.000755569
285,4877,1,5,4.62672,4,1,0.000460248
285,4769,8,16,7.80892,2,1,0.000755569
285,4964,11,7,6.55021,2,1,0.000753773
285,4879,9,6,6.05173,2,1,0.00075564
285,4771,1,5,4.56641,4,1,0.000460272
285,4773,2,9,4.51916,2,1,0.000755569
285,4775,16,8,7.9957,2,1,0.000755569
285,4777,3,6,6.45056,4,1,0.000460272
286,4970,4,8,7.64659,4,1,0.000461877
286,4886,6,14,7.1324,2,1,0.000758908
286,4787,6,5,5.34089,2,1,0.000758829
286,4972,4,11,5.45914,2,1,0.000757023
286,4888,2,5,5.1111,4,1,0.000461856
286,4789,3,7,6.54285,4,1,0.00046188
286,4974,1,8,4.0652,2,1,0.000757023
286,4890,4,12,5.90959,2,1,0.000758908
286,4791,3,5,4.54893,2,1,0.000758829
286,4976,1,5,4.62672,4,1,0.000461877
286,4892,8,16,7.80892,2,1,0.000758908
286,4793,11,7,6.55021,2,1,0.000758829
286,4978,9,6,6.05173,2,1,0.000757023
286,4894,1,5,4.56641,4,1,0.000461856
286,4896,2,9,4.51916,2,1,0.000758908
286,4898,16,8,7.9957,2,1,0.000758908
286,4900,3,6,6.45056,4,1,0.000461856
287,4910,6,5,5.34089,2,1,0.000762184
287,4985,6,14,7.1324,2,1,0.000760276
287,4799,4,8,7.64659,4,1,0.000463487
287,4912,3,7,6.54285,4,1,0.000463463
287,4987,2,5,5.1111,4,1,0.000463484
287,4801,4,11,5.45914,2,1,0.000762092
287,4914,3,5,4.54893,2,1,0.000762184
287,4803,1,8,4.0652,2,1,0.000762092
287,4989,4,12,5.90959,2,1,0.000760276
287,4916,11,7,6.55021,2,1,0.000762184
287,4805,1,5,4.62672,4,1,0.000463487
287,4991,8,16,7.80892,2,1,0.000760276
287,4807,9,6,6.05173,2,1,0.000762092
287,4993,1,5,4.56641,4,1,0.000463484
287,4995,2,9,4.51916,2,1,0.000760276
287,4997,16,8,7.9957,2,1,0.000760276
287,4999,3,6,6.45056,4,1,0.000463484
288,5009,6,5,5.34089,2,1,0.000763536
288,4922,4,8,7.64659,4,1,0.000465071
288,4814,6,14,7.1324,2,1,0.000765358
288,5011,3,7,6.54285,4,1,0.000465092
288,4924,4,11,5.45914,2,1,0.000765462
288,4816,2,5,5.1111,4,1,0.000465095
288,5013,3,5,4.54893,2,1,0.000763536
288,4926,1,8,4.0652,2,1,0.000765462
288,4818,4,12,5.90959,2,1,0.000765358
288,5015,11,7,6.55021,2,1,0.000763536
288,4928,1,5,4.62672,4,1,0.000465071
288,4820,8,16,7.80892,2,1,0.000765358
288,4930,9,6,6.05173,2,1,0.000765462
288,4822,1,5,4.56641,4,1,0.000465095
288,4824,2,9,4.51916,2,1,0.000765358
288,4826,16,8,7.9957,2,1,0.000765358
288,4828,3,6,6.45056,4,1,0.000465095
289,4838,6,5,5.34089,2,1,0.00076863
289,4937,6,14,7.1324,2,1,0.000768744
289,5021,4,8,7.64659,4,1,0.000466699
289,4840,3,7,6.54285,4,1,0.000466702
289,5023,4,11,5.45914,2,1,0.000766799
289,4939,2,5,5.1111,4,1,0.000466678
289,5025,1,8,4.0652,2,1,0.000766799
289,4941,4,12,5.90959,2,1,0.000768744
289,4842,3,5,4.54893,2,1,0.00076863
289,5027,1,5,4.62672,4,1,0.000466699
289,4943,8,16,7.80892,2,1,0.000768744
289,4844,11,7,6.55021,2,1,0.00076863
289,5029,9,6,6.05173,2,1,0.000766799
289,4945,1,5,4.56641,4,1,0.000466678
289,4947,2,9,4.51916,2,1,0.000768744
289,4949,16,8,7.9957,2,1,0.000768744
289,4951,3,6,6.45056,4,1,0.000466678
290,4961,6,5,5.34089,2,1,0.000772032
290,4850,4,8,7.64659,4,1,0.00046831
290,5036,6,14,7.1324,2,1,0.000770065
290,4963,3,7,6.54285,4,1,0.000468285
290,5038,2,5,5.1111,4,1,0.000468306
290,4852,4,11,5.45914,2,1,0.000771906
290,4965,3,5,4.54893,2,1,0.000772032
290,5040,4,12,5.90959,2,1,0.000770065
290,4854,1,8,4.0652,2,1,0.000771906
290,4967,11,7,6.55021,2,1,0.000772032
290,4856,1,5,4.62672,4,1,0.00046831
290,5042,8,16,7.80892,2,1,0.000770065
290,4858,9,6,6.05173,2,1,0.000771906
290,5044,1,5,4.56641,4,1,0.000468306
290,5046,2,9,4.51916,2,1,0.000770065
290,5048,16,8,7.9957,2,1,0.000770065
290,5050,3,6,6.45056,4,1,0.000468306
291,4865,6,14,7.1324,2,1,0.000775185
291,5060,6,5,5.34089,2,1,0.000773338
291,4973,4,8,7.64659,4,1,0.000469893
291,4867,2,5,5.1111,4,1,0.000469917
291,4975,4,11,5.45914,2,1,0.000775324
291,5062,3,7,6.54285,4,1,0.000469914
291,4869,4,12,5.90959,2,1,0.000775185
291,5064,3,5,4.54893,2,1,0.000773338
291,4977,1,8,4.0652,2,1,0.000775324
291,4871,8,16,7.80892,2,1,0.000775185
291,4979,1,5,4.62672,4,1,0.000469893
291,5066,11,7,6.55021,2,1,0.000773338
291,4873,1,5,4.56641,4,1,0.000469917
291,4981,9,6,6.05173,2,1,0.000775324
291,4875,2,9,4.51916,2,1,0.000775185
291,4877,16,8,7.9957,2,1,0.000775185
291,4879,3,6,6.45056,4,1,0.000469917
292,4889,6,5,5.34089,2,1,0.00077847
292,4988,6,14,7.1324,2,1,0.000778618
292,5072,4,8,7.64659,4,1,0.000471521
292,4891,3,7,6.54285,4,1,0.000471525
292,4990,2,5,5.1111,4,1,0.0004715
292,5074,4,11,5.45914,2,1,0.000776614
292,4893,3,5,4.54893,2,1,0.00077847
292,4992,4,12,5.90959,2,1,0.000778618
292,5076,1,8,4.0652,2,1,0.000776614
292,4895,11,7,6.55021,2,1,0.00077847
292,4994,8,16,7.80892,2,1,0.000778618
292,5078,1,5,4.62672,4,1,0.000471521
292,4996,1,5,4.56641,4,1,0.0004715
292,5080,9,6,6.05173,2,1,0.000776614
292,4998,2,9,4.51916,2,1,0.000778618
292,5000,16,8,7.9957,2,1,0.000778618
292,5002,3,6,6.45056,4,1,0.0004715
293,5012,6,5,5.34089,2,1,0.000781919
293,4901,4,8,7.64659,4,1,0.000473132
293,5087,6,14,7.1324,2,1,0.000779893
293,5014,3,7,6.54285,4,1,0.000473108
293,4903,4,11,5.45914,2,1,0.00078176
293,5089,2,5,5.1111,4,1,0.000473129
293,5016,3,5,4.54893,2,1,0.000781919
293,5091,4,12,5.90959,2,1,0.000779893
293,4905,1,8,4.0652,2,1,0.00078176
293,5018,11,7,6.55021,2,1,0.000781919
293,4907,1,5,4.62672,4,1,0.000473132
293,5093,8,16,7.80892,2,1,0.000779893
293,4909,9,6,6.05173,2,1,0.00078176
293,5095,1,5,4.56641,4,1,0.000473129
293,5097,2,9,4.51916,2,1,0.000779893
293,5099,16,8,7.9957,2,1,0.000779893
293,5101,3,6,6.45056,4,1,0.000473129
294,4916,6,14,7.1324,2,1,0.000785051
294,5024,4,8,7.64659,4,1,0.000474715
294,5111,6,5,5.34089,2,1,0.000783179
294,4918,2,5,5.1111,4,1,0.00047474
294,5026,4,11,5.45914,2,1,0.000785224
294,5113,3,7,6.54285,4,1,0.000474736
294,4920,4,12,5.90959,2,1,0.000785051
294,5028,1,8,4.0652,2,1,0.000785224
294,5115,3,5,4.54893,2,1,0.000783179
294,4922,8,16,7.80892,2,1,0.000785051
294,5117,11,7,6.55021,2,1,0.000783179
294,5030,1,5,4.62672,4,1,0.000474715
294,4924,1,5,4.56641,4,1,0.00047474
294,5032,9,6,6.05173,2,1,0.000785224
294,4926,2,9,4.51916,2,1,0.000785051
294,4928,16,8,7.9957,2,1,0.000785051
294,4930,3,6,6.45056,4,1,0.00047474
295,5039,6,14,7.1324,2,1,0.000788531
295,5123,4,8,7.64659,4,1,0.000476343
295,4940,6,5,5.34089,2,1,0.00078835
295,5041,2,5,5.1111,4,1,0.000476322
295,4942,3,7,6.54285,4,1,0.000476347
295,5125,4,11,5.45914,2,1,0.000786468
295,5043,4,12,5.90959,2,1,0.000788531
295,4944,3,5,4.54893,2,1,0.00078835
295,5127,1,8,4.0652,2,1,0.000786468
295,5045,8,16,7.80892,2,1,0.000788531
295,4946,11,7,6.55021,2,1,0.00078835
295,5129,1,5,4.62672,4,1,0.000476343
295,5047,1,5,4.56641,4,1,0.000476322
295,5131,9,6,6.05173,2,1,0.000786468
295,5049,2,9,4.51916,2,1,0.000788531
295,5051,16,8,7.9957,2,1,0.000788531
295,5053,3,6,6.45056,4,1,0.000476322
296,5063,6,5,5.34089,2,1,0.000791845
296,4952,4,8,7.64659,4,1,0.000477955
296,5138,6,14,7.1324,2,1,0.00078976
296,5065,3,7,6.54285,4,1,0.00047793
296,4954,4,11,5.45914,2,1,0.000791652
296,5140,2,5,5.1111,4,1,0.000477951
296,4956,1,8,4.0652,2,1,0.000791652
296,5067,3,5,4.54893,2,1,0.000791845
296,5142,4,12,5.90959,2,1,0.00078976
296,4958,1,5,4.62672,4,1,0.000477955
296,5069,11,7,6.55021,2,1,0.000791845
296,5144,8,16,7.80892,2,1,0.00078976
296,4960,9,6,6.05173,2,1,0.000791652
296,5146,1,5,4.56641,4,1,0.000477951
296,5148,2,9,4.51916,2,1,0.00078976
296,5150,16,8,7.9957,2,1,0.00078976
296,5152,3,6,6.45056,4,1,0.000477951
297,5162,6,5,5.34089,2,1,0.000793058
297,5075,4,8,7.64659,4,1,0.000479537
297,4967,6,14,7.1324,2,1,0.000794956
297,5077,4,11,5.45914,2,1,0.000795163
297,5164,3,7,6.54285,4,1,0.000479558
297,4969,2,5,5.1111,4,1,0.000479562
297,5166,3,5,4.54893,2,1,0.000793058
297,5079,1,8,4.0652,2,1,0.000795163
297,4971,4,12,5.90959,2,1,0.000794956
297,5168,11,7,6.55021,2,1,0.000793058
297,5081,1,5,4.62672,4,1,0.000479537
297,4973,8,16,7.80892,2,1,0.000794956
297,5083,9,6,6.05173,2,1,0.000795163
297,4975,1,5,4.56641,4,1,0.000479562
297,4977,2,9,4.51916,2,1,0.000794956
297,4979,16,8,7.9957,2,1,0.000794956
297,4981,3,6,6.45056,4,1,0.000479562
298,5090,6,14,7.1324,2,1,0.000798483
298,4991,6,5,5.34089,2,1,0.000798268
298,5174,4,8,7.64659,4,1,0.000481165
298,5092,2,5,5.1111,4,1,0.000481145
298,4993,3,7,6.54285,4,1,0.00048117
298,5176,4,11,5.45914,2,1,0.00079636
298,5094,4,12,5.90959,2,1,0.000798483
298,4995,3,5,4.54893,2,1,0.000798268
298,5178,1,8,4.0652,2,1,0.00079636
298,5096,8,16,7.80892,2,1,0.000798483
298,4997,11,7,6.55021,2,1,0.000798268
298,5180,1,5,4.62672,4,1,0.000481165
298,5098,1,5,4.56641,4,1,0.000481145
298,5182,9,6,6.05173,2,1,0.00079636
298,5100,2,9,4.51916,2,1,0.000798483
298,5102,16,8,7.9957,2,1,0.000798483
298,5104,3,6,6.45056,4,1,0.000481145
299,5003,6,14,7.1324,2,1,0.000801583
299,5005,4,8,7.64659,4,1,0.000482777
299,5007,6,5,5.34089,2,1,0.000801583
299,5009,2,5,5.1111,4,1,0.000482777
299,5011,4,12,5.90959,2,1,0.000801583
299,5013,4,11,5.45914,2,1,0.000801583
299,5015,8,16,7.80892,2,1,0.000801583
299,5017,3,7,6.54285,4,1,0.000482777
299,5019,1,5,4.56641,4,1,0.000482777
299,5021,1,8,4.0652,2,1,0.000801583
299,5023,3,5,4.54893,2,1,0.000801583
299,5025,1,5,4.62672,4,1,0.000482777
299,5027,2,9,4.51916,2,1,0.000801583
299,5029,16,8,7.9957,2,1,0.000801583
299,5031,9,6,6.05173,2,1,0.000801583
299,5033,3,6,6.45056,4,1,0.000482777
299,5035,11,7,6.55021,2,1,0.000801583
300,5189,1,5,4.62672,4,1,0.00048438
300,5054,6,14,7.1324,2,1,0.000804911
300,5114,1,5,4.56641,4,1,0.000484359
300,5056,4,8,7.64659,4,1,0.000484384
300,5116,3,6,6.45056,4,1,0.000484359
300,5058,6,5,5.34089,2,1,0.000804911
300,5060,2,5,5.1111,4,1,0.000484384
300,5062,4,12,5.90959,2,1,0.000804911
300,5064,4,11,5.45914,2,1,0.000804911
300,5066,8,16,7.80892,2,1,0.000804911
300,5068,3,7,6.54285,4,1,0.000484384
300,5070,1,8,4.0652,2,1,0.000804911
300,5072,3,5,4.54893,2,1,0.000804911
300,5074,2,9,4.51916,2,1,0.000804911
300,5076,16,8,7.9957,2,1,0.000804911
300,5078,9,6,6.05173,2,1,0.000804911
300,5080,11,7,6.55021,2,1,0.000804911
301,5192,2,5,5.1111,4,1,0.000485987
301,5120,3,7,6.54285,4,1,0.000485967
301,5096,6,14,7.1324,2,1,0.000808252
301,5194,1,5,4.62672,4,1,0.000485987
301,5098,4,8,7.64659,4,1,0.000485992
301,5122,9,6,6.05173,2,1,0.000808464
301,5196,11,7,6.55021,2,1,0.000806275
301,5100,6,5,5.34089,2,1,0.000808252
301,5102,4,12,5.90959,2,1,0.000808252
301,5104,4,11,5.45914,2,1,0.000808252
301,5106,8,16,7.80892,2,1,0.000808252
301,5108,1,5,4.56641,4,1,0.000485992
301,5110,1,8,4.0652,2,1,0.000808252
301,5112,3,5,4.54893,2,1,0.000808252
301,5114,2,9,4.51916,2,1,0.000808252
301,5116,16,8,7.9957,2,1,0.000808252
301,5118,3,6,6.45056,4,1,0.000485992
302,5132,6,5,5.34089,2,1,0.000811602
302,5126,6,14,7.1324,2,1,0.000811793
